year,program code,Desc 1,Desc 2,Desc 3,aproved budget,spent budget,right,lack_health,vacc_child,detec_diabe,detec_hyper,mort_infan,mort_mater,atent_birth,life_expec,moder_pover,extre_pover,incom_ineq,lack_food,insec_food,lag_educ,illiterate,compu_school,school_atten,pisa_read,pisa_math,pisa_science,high_educ,univ_educ,lack_noact,lack_high65,lack_secur,access_pens,insur_disabl,day_care,pension_SAR,benef_life,benef_disabl,benef_death,house_space,house_servi,own_house,trash_dispo,acce_comu,N. of indicators affected
2017,6S265,"Contribuir a fomentar la inclusión, educación, competencia y transparencia de los sistemas financiero, asegurador y de pensiones para incrementar su penetración y cobertura, a la vez que mantengan su solidez y seguridad mediante la obtención de certeza para los productores agropecuarios y fortalecimiento de su capacidad productiva.",Los productores protegen su producción agropecuaria ante alguna eventualidad climatologica.,Programa de aseguramiento agropecuario,1543.920003,1443.605697,Poverty,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2017,6U010,"Contribuir a fomentar la inclusión, educación, competencia y transparencia de los sistemas financiero, asegurador y de pensiones para incrementar su penetración y cobertura, a la vez que mantengan su solidez y seguridad. mediante estrategias que impulsen y detonen el acceso y uso de productos y servicios financieros para la población de localidades de menos de 50 mil habitantes.",Las Sociedades del Sector de Ahorro y Crédito Popular y Cooperativo atendidas por el programa ofrecen productos y servicios financieros a la población en localidades de menos de 50 mil habitantes,Fortalecimiento del Sector de Ahorro y Crédito Popular y Cooperativo,38.51,38.19218926,Poverty,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2017,8E003,"Contribuir a impulsar la productividad en el sector agroalimentario mediante inversión en capital físico, humano y tecnológico que garantice la seguridad alimentaria mediante inversión en capital físico, humano y tecnológico que garantice la seguridad alimentaria",El sector social y productivo del medio rural cuenta con investigación y servicios que contribuyen a su desarrollo,Desarrollo y Vinculación de la Investigación Científica y Tecnológica con el Sector,460.003948,441.5647493,Nutrition,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,8E006,"Contribuir a impulsar la productividad en el sector agroalimentario mediante inversión en capital físico, humano y tecnológico que garantice la seguridad alimentaria mediante instrumentos para el manejo productivo sustentable y tecnologías puestas a disposición de productores y usuarios vinculados al sector.","Usuarios de los sectores agrícola, pecuario, forestal, pesquero y aucícola desarrollan y adopta tecnologías e instrumentos regulatorios",Generación de Proyectos de Investigación,1556.79877,1526.923502,Nutrition,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,8K009,,,Proyectos de infraestructura social de educación,0,0,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,8K024,,,Otros proyectos de infraestructura gubernamental,102.979789,340.3001458,Nutrition,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,8K027,,,Mantenimiento de infraestructura,64.921802,0.32055823,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2017,8S240,"Contribuir a impulsar modelos de asociación que generen economías de escala y mayor valor agregado en el sector agroalimentario mediante la inversión en proyectos productivos o estratégicos agrícolas, pecuarios, de pesca y acuícolas","Las Unidades de producción primaria del sector agropecuario, pesquero y acuícola en las Entidades Federativas incrementan su productividad.",Programa de Concurrencia con las Entidades Federativas  ,2000,2259.09425,Nutrition,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,8S257,"Contribuir a impulsar la productividad en el sector agroalimentario mediante inversión en capital físico, humano y tecnológico que garantice la seguridad alimentaria mediante la inversión de las unidades económicas rurales","Unidades económicas rurales cuentan con inversión en el desarrollo de capital físico, humano y tecnológico",Programa de Productividad y Competitividad Agroalimentaria,4278.495358,3165.638592,Nutrition,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,8S259,"Contribuir a impulsar la productividad en el sector agroalimentario mediante inversión en capital físico, humano y tecnológico que garantice la seguridad alimentaria mediante inversión en capital físico, humano y tecnológico que garantice la seguridad alimentaria mediante el aumento en la producción agrícola de las unidades productivas",Unidades productivas agrícolas aumentan el valor de su producción,Programa de Fomento a la Agricultura,16448.85945,16720.96929,Nutrition,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,8S260,"Contribuir a impulsar la productividad en el sector agroalimentario mediante inversión en capital físico, humano y tecnológico que garantice la seguridad alimentaria mediante el incremento de la producción de alimentos",P.1. Las Unidades Económicas del Subsector Agroalimentario Ganadero incrementan su productividad.,Programa de Fomento Ganadero,3098.152527,3944.70948,Nutrition,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,8S261,"Contribuir a impulsar la productividad en el sector agroalimentario mediante inversión en capital físico, humano y tecnológico que garantice la seguridad alimentaria. mediante .",Unidades económicas pesqueras y acuícolas incentivadas incrementan la producción pesquera y acuícola.,Programa de Fomento a la Productividad Pesquera y Acuícola,2285.50724,1998.296258,Nutrition,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,8S262,"Contribuir a promover mayor certidumbre en la actividad agroalimentaria mediante mecanismos de administración de riesgos mediante mecanismos de administración de riesgos mediante mecanismos de administración de riesgos mediante incentivos a la comercialización, promoción comercial y fomento a las exportaciones de productos agropecuarios y pesqueros.","Productores agropecuarios, acuícolas y pesqueros utilizan algún esquema de comercialización, administración de riesgos de mercado, promoción comercial y/o enlaces comerciales",Programa de Apoyos a la Comercialización,9421.81054,5010.405278,Nutrition,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,8S263,"Contribuir a promover mayor certidumbre en la actividad agroalimentaria mediante mecanismos de administración de riesgos mediante la conservación y mejora de los estatus sanitarios en los estados, zonas o regiones donde se previenen y combaten plagas y enfermedades que afectan la agricultura, ganadería, acuacultura y pesca","El patrimonio fito-zoosanitario y de inocuidad agroalimentaria, acuícola y pesquera en los Estados del país se mantiene o mejora.",Programa de Sanidad e Inocuidad Agroalimentaria,2678.629406,2487.806565,Nutrition,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,8S266,"Contribuir a impulsar la productividad en el sector agroalimentario mediante inversión en capital físico, humano y tecnológico que garantice la seguridad alimentaria mediante el incremento de la producción de alimentos",Las unidades económicas rurales formadas por pequeños productores rurales incrementan su productividad.,Programa de Apoyos a Pequeños Productores,15063.16807,14772.11564,Nutrition,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2017,8U002,Contribuir a promover mayor certidumbre en la actividad agroalimentaria mediante mecanismos de administración de riesgos. mediante mediante mediante la disminución del riesgo de pérdida del patrimonio sanitario y de inocuidad en las regiones del país,"El riesgo de pérdida del patrimonio sanitario y de inocuidad agroalimentaria, acuícola y pesquera en las regiones del país disminuye.",Programa de Acciones Complementarias para Mejorar las Sanidades,1989.397243,1695.965359,Nutrition,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,8U009,"Contribuir a impulsar la productividad en el sector agroalimentario mediante inversión en capital físico, humano y tecnológico que garantice la seguridad alimentaria mediante el incremento de la innovación y tecnología aplicadas por los productores en el sector pecuario.",Productores pecuarios incrementan la producción de alimentos de origen animal para consumo humano.,Fomento de la Ganadería y Normalización de la Calidad de los Productos Pecuarios,6.9608,27.8108,Nutrition,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,8U013,"Contribuir a impulsar la productividad en el sector agroalimentario mediante inversión en capital físico, humano y tecnológico que garantice la seguridad alimentaria mediante la integración productiva, comercialización y desarrollo tecnológico del sector pesquero y acuícola.","Productores acuícolas y pesqueros aplican esquemas de organización, producción y comercialización, así como la implementación de modelos tecnológicos de producción acuícola innovadores.",Vinculación Productiva,69.933302,251.383221,Nutrition,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2017,9G001,"Contribuir a contar con servicios logísticos de transporte oportunos, eficientes y seguros que incrementen la competitividad y productividad de las actividades económicas. mediante la aplicación de exámenes psicofísico integrales, médicos en operación y toxicológicos al personal que conduce, opera y/o auxilia en los diversos modos de transporte federal y sus servicios auxiliares, considerando la edad promedio del autotransporte federal de carga, para coadyuvar en la disminución de accidentes en las vías generales de comunicación.","Las personas que conducen, operan y/o auxilian en las vías generales de comunicación en sus distintos modos cuenten con condiciones psicofisicas aptas para llevar a cabo sus actividades en la Vías Generales de Comunicación",Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,599.086638,442.5958218,Health,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,9S071,"Contribuir a desarrollar una infraestructura de transporte y logística multimodal que genere costos competitivos, mejore la seguridad e impulse el desarrollo económico y social mediante los apoyos en contraprestación por su participación en los proyectos de beneficio social.","La poblacion mayor de 16 años que habita en municipios afectados por altos niveles de pobreza, rezago social, escaces de empleo, o efectos de alguna emergencia social o desastre natural, mediante la generación de fuentes alternativas de ingresos temporales, que permitan mejorar su calidad de vida",Programa de Empleo Temporal (PET),959.179997,1159.719148,Poverty,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
2017,11B003,"Contribuir a asegurar la calidad de los aprendizajes en la educación básica y la formación integral de todos los grupos de la población mediante la edición, producción, distribución de libros y otros materiales educativos gratuitos.","Los estudiantes y docentes de educación preescolar, primaria, telesecundaria y secundarias públicas reciben libros de texto gratuitos y materiales educativos que responden a los planes y programas de estudio vigentes de manera oportuna y suficiente mejorando sus condiciones de aprendizaje.",Producción y distribución de libros y materiales educativos,1557.347729,3269.168217,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2017,11E003,Contribuir a asegurar la calidad de los aprendizajes en la educación básica y la formación integral de todos los grupos de la población mediante la realización de evaluaciones de la calidad del sistema educativo en educación básica y media superior para la toma de decisiones,Las Autoridades educativas federales y locales utilizan los resultados de las evaluaciones de la calidad en educación básica y media superior para realizar acciones de mejora.,Evaluaciones de la calidad de la educación,198.290966,194.2107796,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2017,11E005,"Contribuir a fortalecer la calidad y pertinencia de la educación media superior, superior y formación para el trabajo, a fin de que contribuyan al desarrollo de México mediante la formación de personas con alto sentido de responsabilidad social que participe productiva y competitivamente en el mercado laboral.","La población de 15 años y más, se forma para y en el trabajo, con lo cual adquiere competencias, habilidades y destrezas que le permitirán desarrollar una actividad productiva demandada en el mercado mediante alguna ocupación o algún oficio calificado",Formación y certificación para el trabajo,3117.482036,2541.411798,Social security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,11E007,"Contribuir a fortalecer la calidad y pertinencia de la educación media superior, superior y formación para el trabajo, a fin de que contribuyan al desarrollo de México mediante mediante la prestación de servicios de educación de tipo medio superior que permiten la atención integral de la demanda de los jóvenes en edad de cursarlo.",Los jóvenes de 15 a 17 años de edad que demandan educación tipo medio superior de sostenimiento federal tienen acceso y permanecen en el servicio solicitado.,Servicios de Educación Media Superior,39714.5668,39348.89661,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,11E009,"Contribuir a fortalecer la calidad y pertinencia de la educación media superior, superior y formación para el trabajo, a fin de que contribuyan al desarrollo de México mediante la incorporación del enfoque de competencias en los programas de formación proporcionados a los alumnos del bachillerato tecnológico, formación profesional y capacitación para el trabajo.","Los alumnos se benefician con planes y programas de estudio actualizados, con la finalidad de que adquieran las competencias señaladas en el perfil de egreso, y considerando las necesidades del sector productivo.",Programa de Formación de Recursos Humanos basada en Competencias,7.410001,283.6058508,Social security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,11E016,"Contribuir a promover y difundir el arte y la cultura como recursos formativos privilegiados para impulsar la educación integral mediante una mayor distribución y diversidad de libros, materiales educativos y culturales puestos al alcance de la población objetivo (promedio de población mayor de 2 años).","La población objetivo (población promedio mayor de 2 años) cuenta con suficiente distribución y diversidad de libros, materiales educativos y culturales que son producidos y adquiridos para su venta por parte del Fondo de Cultura Económica con el objeto de fomentar la lectura en la población.",Producción y distribución de libros y materiales culturales,142.958575,271.7507559,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,11E047,"Contribuir a asegurar la calidad de los aprendizajes en la educación básica y la formación integral de todos los grupos de la población mediante acciones para el mejoramiento y ampliación de la Infraestructura Física Educativa en todos los tipos educativos, de acuerdo a las necesidades de la comunidad escolar de las Entidades Federativas.","La infraestructura física educativa en las entidades federativas se mejora, al contar con acciones de normalización y diseño para la ampliación, adecuación, modernización y conservación.",Programa de infraestructura física educativa,194.039391,486.1569244,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2017,11E064,"Contribuir a asegurar mayor cobertura, inclusión y equidad educativa entre todos los grupos de la población para la construcción de una sociedad más justa mediante la prestación de servicios educativos para población de 15 años o más destinados a reducir el rezago educativo.",La población de 15 años o más en situación de rezago educativo supera la situación de rezago educativo.,Educación para Adultos (INEA),2299.52841,2489.608051,Education,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2017,11E066,"Contribuir a asegurar mayor cobertura, inclusión y equidad educativa entre todos los grupos de la población para la construcción de una sociedad más justa mediante la atención a niños y jóvenes que viven en localidades de alta y muy alta marginación y/o rezago social en servicios de educación inicial y básica comunitaria así como apoyos de programas compensatorios.","Niños y jóvenes que viven en localidades de alta y muy alta marginación y/o rezago social, acceden, permanecen y egresan de los servicios de Educación Inicial y Básica Comunitaria",Educación Inicial y Básica Comunitaria,4636.406659,4171.4888,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2017,11E067,"Contribuir a asegurar mayor cobertura, inclusión y equidad educativa entre todos los grupos de la población para la construcción de una sociedad más justa mediante la integración de una plataforma que contenga los datos necesarios para la planeación, administración, evaluación y gestión del Sistema Educativo Nacional","Las autoridades educativas Federal, Locales, Supervisores y Directores de Escuelas apoyan sus procesos de planeación, administración, operación, evaluación y control del Sistema Educativo Nacional en el Sistema de Información para la Gestión Educativa (SIGED).",Sistema de Información y Gestión Educativa,60.823965,76.28761463,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2017,11G001,"Contribuir a asegurar mayor cobertura, inclusión y equidad educativa entre todos los grupos de la población para la construcción de una sociedad más justa mediante la emisión de la normatividad que regule la operación de los servicios de educación básica, media superior y superior.","Los servicios educativos de tipo básico, media superior y superior se regulan a través de documentos normativos.",Normar los servicios educativos,524.685232,777.7944518,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2017,11K009,"Contribuir a asegurar mayor cobertura, inclusión y equidad educativa entre todos los grupos de la población para la construcción de una sociedad más justa mediante el desarrollo de proyectos de inversión para la ampliación de la infraestructura educativa, de investigación y cultural.","Los proyectos de infraestructura social que se destinan a educación, investigación y cultura se fortalecen con recursos fiscales para la atención de las necesidades de los servicios educativos.",Proyectos de infraestructura social del sector educativo,0,34.64345,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,11K027,"Contribuir a fortalecer la calidad y pertinencia de la educación media superior, superior y formación para el trabajo, a fin de que contribuyan al desarrollo de México mediante el mantenimiento de la infraestructura educativa, de investigación y cultural","La comunidad universitaria y la población en general cuentan con instancias educativas, de investigación y culturales con el mantenimiento requerido para su buen funcionamiento.",Mantenimiento de infraestructura,776.184878,774.0840106,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2017,11S072,"Contribuir a fortalecer el cumplimiento efectivo de los derechos sociales que potencien las capacidades de las personas en situación de pobreza, a través de acciones que incidan positivamente en la alimentación, la salud y la educación. mediante intervenciones que amplíen sus capacidades en alimentación, salud y educación, y mejoren su acceso a otras dimensiones de bienestar.","Los integrantes de los hogares beneficiarios de PROSPERA con ingreso per cápita estimado inferior a la Línea de Bienestar Mínimo ajustada (LMBa), así como los de aquellos hogares previamente incorporados, cuyo ingreso per cápita estimado se encuentre por debajo de la Línea de Verificaciones Permanentes de Condiciones Socioeconómicas (LVPCS), amplían sus capacidades en alimentación, salud y educación, y se les facilita el acceso a otras dimensiones de bienestar",PROSPERA Programa de Inclusión Social,29352.42481,31070.93186,Poverty,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2017,11S221,Contribuir a asegurar la calidad de los aprendizajes en la educación básica y la formación integral de todos los grupos de la población mediante la adopción del modelo de escuelas de tiempo completo,Las escuelas que participan en el Programa de Escuelas de Tiempo Completo aprovechan el tiempo para el desarrollo académico.,Escuelas de Tiempo Completo,10261.36539,9369.2581,Education,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2017,11S243,"Contribuir a asegurar mayor cobertura, inclusión y equidad educativa entre todos los grupos de la población para la construcción de una sociedad más justa mediante el apoyo a estudiantes y personal académico para el acceso, permanencia, egreso y/o superación académica en el Sistema Educativo Nacional.","Estudiantes y personal académico reciben una beca y/o apoyo con lo cual se logra el acceso, la permanencia, egreso y/o la superación académica e investigación en el Sistema Educativo Nacional.",Programa Nacional de Becas,10716.81838,7762.588343,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,11S244,"Contribuir a asegurar mayor cobertura, inclusión y equidad educativa entre todos los grupos de la población para la construcción de una sociedad más justa mediante el apoyo a Instituciones de Educación Básica, Media Superior y Superior para que cuenten con infraestructura adaptada, equipamiento y acciones de fortalecimiento que faciliten la atención de la población en contexto de vulnerabilidad.","Las instituciones de educación básica, media superior y superior, que brindan servicios educativos a la población en contexto de vulnerabilidad, cuentan con infraestructura adaptada, equipamiento y acciones de fortalecimiento que facilitan la atención de dichos grupos.",Programa para la Inclusión y la Equidad Educativa,383.357964,211.4984635,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2017,11S247,"Contribuir a asegurar la calidad de los aprendizajes en la educación básica y la formación integral de todos los grupos de la población mediante programas de formación, actualización académica, capacitación y/o investigación a personal docente con funciones de dirección, de supervisión, de asesoría técnico pedagógica y cuerpos académicos.","Personal docente y personal con funciones de dirección, de supervisión, de asesoría técnico pedagógica, y cuerpos académicos acceden y/o concluyen programas de formación, actualización académica, capacitación y/o proyectos de investigación para favorecer el perfil idóneo.",Programa para el Desarrollo Profesional Docente,1654.065833,961.1273334,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2017,11S267,"Contribuir a fortalecer la calidad y pertinencia de la educación media superior, superior y formación para el trabajo, a fin de que contribuyan al desarrollo de México mediante el mejoramiento de la calidad de la educación impartida por las Instituciones Educativas Públicas de los tipos básico y superior.",Las Instituciones Educativas Públicas de los tipos básico y superior mejoran la calidad de la educación.,Fortalecimiento de la Calidad Educativa,2986.961952,2169.939233,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2017,11S269,"Contribuir a fortalecer la práctica de actividades físicas y deportivas como un componente de la educación integral mediante estrategias que impulsen la masificación de la actividad física y el deporte social, y que promuevan la excelencia en el deporte de alto rendimiento.","La población mexicana de 6 años y más que se beneficia de las estrategias del programa a través de los Órganos de Cultura Física y Deporte, llevando a cabo una mayor actividad física, moderada o intensa y cuenta con personal preparado y calificado en instalaciones deportivas adecuadas, sin discriminación.",Programa de Cultura Física y Deporte,1539.240402,1382.526352,Education,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2017,11S270,Contribuir a asegurar la calidad de los aprendizajes en la educación básica y la formación integral de todos los grupos de la población mediante el fortalecimiento de los procesos de enseñanza y aprendizaje del inglés como una segunda lengua en las escuelas públicas de educación básica,Escuelas públicas de educación básica brindan la enseñanza del inglés como una segunda lengua.,Programa Nacional de Inglés,789.0241,645.9765398,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2017,11S271,Contribuir a asegurar la calidad de los aprendizajes en la educación básica y la formación integral de todos los grupos de la población mediante la implementación de estrategias que mejoren la convivencia escolar para prevenir situaciones de acoso escolar.,Escuelas incorporadas al Programa Nacional de Convivencia Escolar en el ciclo escolar 2016-2017 con ambientes propicios para fortalecer la convivencia escolar,Programa Nacional de Convivencia Escolar,260.52915,185.6124262,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2017,11U006,"Contribuir a asegurar mayor cobertura, inclusión y equidad educativa entre todos los grupos de la población para la construcción de una sociedad más justa mediante el apoyo a los organismos descentralizados estatales para la prestación de los servicios de educación media superior, superior y formación para el trabajo.","Los organismos descentralizados estatales cuentan con los recursos para su operación, lo que les permite proporcionar los servicios de educación pública media superior, superior y formación para el trabajo.",Subsidios para organismos descentralizados estatales,79834.80207,84231.0557,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2017,11U040,"Contribuir a fortalecer la calidad y pertinencia de la educación media superior, superior y formación para el trabajo, a fin de que contribuyan al desarrollo de México mediante el otorgamiento de estímulos diferenciados a los profesores de tiempo completo que realizan con calidad las actividades de docencia, tutorías, investigación y gestión académica.",Profesores de tiempo completo de educación superior con reconocimiento de perfil deseable se benefician de los estímulos al desempeño para promover y mejorar la calidad de la educación superior.,Carrera Docente en UPES,372.871713,372.8678723,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,11U079,"Contribuir a asegurar mayor cobertura, inclusión y equidad educativa entre todos los grupos de la población para la construcción de una sociedad más justa mediante el fortalecimiento de la infraestructura física educativa, equipamiento, ampliación de la escala de operación de los servicios educativos y diversificación de la oferta educativa de las instituciones públicas de educación media superior, superior y formación para el trabajo.","Las Instituciones Públicas de Educación Media Superior, Superior, Formación para el trabajo y Centros Regionales de Formación Docente e Investigación Educativa fortalecen su infraestructura física educativa, equipamiento y apoyos para la operación incrementando su matrícula.",Expansión de la Educación Media Superior y Superior,1123.020131,281.6634785,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2017,11U080,"Contribuir a asegurar mayor cobertura, inclusión y equidad educativa entre todos los grupos de la población para la construcción de una sociedad más justa mediante el apoyo a los Centros y Organizaciones educativas y de la sociedad civil, así como las Entidades Federativas para que lleven a cabo actividades de educación integral e incluyente.","Los Centros, Organizaciones y sociedad civil vinculados a la educación, así como las entidades federativas reciben apoyos a través de subsidios para complementar la operación de los servicios educativos.",Apoyos a centros y organizaciones de educación,589.480264,24172.10287,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2017,11U081,"Contribuir a asegurar mayor cobertura, inclusión y equidad educativa entre todos los grupos de la población para la construcción de una sociedad más justa mediante el ahorro de las Universidades Públicas Estatales para pensiones y jubilaciones de las UPE.","Las Instituciones de Educación Superior, en concreto las Universidades Públicas Estatales (UPE), cuentan con una reducción de sus pasivos contingentes del sistema de Pensiones y Jubilaciones en el año.",Apoyos para la atención a problemas estructurales de las UPES,600,589.3105014,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,11U082,"Contribuir a asegurar la calidad de los aprendizajes en la educación básica y la formación integral de todos los grupos de la población mediante el fortalecimiento de condiciones de infraestructura, equipamiento, materiales educativos o capacidades técnicas para el ejercicio de la autonomía de gestión, que permitan mejorar la prestación del servicio educativo.",Las comunidades escolares que disponen de apoyos financieros del programa fortalecen su autonomía de gestión y superan carencias de infraestructura y equipamiento.,Programa de la Reforma Educativa,2141,2685.306872,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2017,12E010,Contribuir a asegurar la generación y el uso efectivo de los recursos en salud mediante el desarrollo de competencias técnico-médicas y de gestión de los profesionales de la salud de acuerdo con las necesidades de salud de la población,Profesionales de la salud desarrollan competencias técnico-médicas y de gestión acordes con las necesidades de la salud de la población,Formación y capacitación de recursos humanos para la salud,3746.22497,3404.955732,Health,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
